id;artist;date;language  ;text;ad category;topic;place;adress;LATITUDE;LONGITUDE
DG2004/683;Lebègue Léon (Künstler_in);1895;3;"Salon des Cent; 13e Exp.on; Galeries de la Plume";entertainment;exhibition;Paris;31 Rue Bonaparte;48,85494;2,333942
DG2003/67;Barth Otto (Künstler_in);um 1900;1;"EHRENBERG & CIE.; ÄLTESTE LEIHBIBLIOTHEK WIENS; JASOMIRGOTTSTR. 5";entertainment;library;Vienna;Jasomirgottstrasse 5;48,209136;16,371509
DG2003/80;Basch Árpád (Künstler_in);1895;4;"AMAGYAROK BEJÖVETELE - FESZTY ÁRPÁD ÓRIÁSI KÖRKÉPE; a Fö és székváros Legszebb Látványossága; Városliget, Andrássyút végén az uj körpép palotában, aföldalatti és födfeletti villanyvasutak végállomása mellett. A Körkép föbb csoportjai; àrpád és Törzskara. A harcz. ";entertainment;exhibition;Budapest;;47,497912;19,040235
DG2004/1895;Bell Robert Anning (Künstler_in);um 1895;2;"THE LIVERPOOL CITY SCHOOL OF ART; Design and Modelling; Painting and drawing; carving in wood; enamelling; colour printing; brass; copper; wrought iron work; particulars from the secretary";entertainment;design school;Liverpool;Mount Street;53,400094;-2,972835
DG2004/2532;Berchmans Emile (Künstler_in);1895;3;"OUVERTURE DU PÔLE NORD; 26 Décembre 1895; je 8hres à Minuit; roirée d'inauguration donnée au profit de L'Union belge de Paris et de L'Union Francaise de Bruxelles";entertainment;ice skating;Brussels;;50,846647;4,352233
DG2003/136;Danilowatz Josef (Künstler_in);um 1900;1;"Kunstschule; Zeichen- Mal u. Modellier-Schule; d. akad. Bildh. Rud. Panholzer; Wien XIII., B. Gurkgasse 11; 20m Fahrzeit vom Ring";entertainment;art school;Vienna;Gurkgasse 11;48,193043;16,310107
DGNF9327;Birkmeyer Fritz (Künstler_in);um 1900;1;Rothenburg o. d. Tauber;travel;destination;Rothenburg ob der Tauber;;49,380183;10,186739
DG2004/531;Boutet Henri (Künstler_in);1895;3;"SALON DES CENT; EXPOSITION D'UNE SERIE INEDITE POINTES SECHES D'HENRI BOUTET";entertainment;exhibition;Paris;31 Rue Bonaparte;48,85494;2,333942
DG2004/3741;Braakensiek Johan (Künstler_in);um 1900;7;"WERKEN VAN JUSTUS VAN MAURIK; Geillustreerde Volkseditie; Uit het Volk. Met z'n Achten. Van allerlei Slag. Burgurluidjes. Krates. Uit één Pen. Papieren Kinderen. Verspreide Novellen. Amsterdam su Dag en Nacht.";entertainment;book;Amsterdam;;52,370216;4,895168
DG2003/2623;Bragdon Claude Fayette (Künstler_in);1895;2;"THE Chap-Book; Stone & Kimball, Chicago";entertainment;book;Chicago;;41,878114;-87,629798
DG2003/121;Breitner Josef (Künstler_in);um 1900;1;"Oktober bis März täglich geöffnet; Kunsteisbahn, Cottage-Eislaufverein Wien, XIX., Hasenauerstr. 4";entertainment;ice skating;Vienna;Hasenauerstrasse 4;48,233349;16,346809
DG2003/122;Breitner Josef (Künstler_in);um 1900;1;Jubiläumsausstellung Künstlerhaus, Wien;entertainment;exhibition;Vienna;Karlsplatz 5;48,200534;16,371549
DG2003/2262;Reznicek Ferdinand von (Künstler_in);um 1900;1;KLEINE BIBLIOTHEK LANGEN;entertainment;book;Munich;;48,136916;11,575994
DG2004/537;Cappiello Leonetto (Künstler_in);um 1900;3;"COGNAC FROMY; Authentique universel; Fromy Rougee & Co; Cognac";food;cognac;Fromy;;49,596284;5,249791
DG2003/2840;Carqueville William (Künstler_in);1895;2;LIPPINCOTT'S APRIL 1895;entertainment;magazine;Philadelphia;;39,952584;-75,165222
DG2003/2841;Carqueville William (Künstler_in);1895;2;LIPPINCOTT'S FEBRUARY. 1895;entertainment;magazine;Philadelphia;;39,952584;-75,165222
DG2003/2842;Carqueville William (Künstler_in);1895;2;LIPPINCOTT'S JULY;entertainment;magazine;Philadelphia;;39,952584;-75,165222
DG2004/2540;Cassiers Henrick (Künstler_in);um 1900;1;"Red Star Line; Antwerpen - Amerika; Man wende sich an Red Star Line; 20 Wiedner Gürtel; Wien";travel;ship;Antwerpen;;51,219448;4,402464
DG2001/457;Toulouse-Lautrec Henri de (Künstler_in);1895;2;The Chap Book - Irish and American Bar, Rue Royale;entertainment;bar;Paris;Rue Royale;48,868144;2,323094
DG2004/727;Meunier Georges (Künstler_in);1895;3;"GRAND JARDIN DE L'ÉLYSÉE MONTMARTRE; TRIANON-CONCERT; 80 Boul.d Rochechouart. Spectacle Varié";entertainment;concert;Paris;80 Boulevard Rochechouart;48,883088;2,3429
DG2004/767;Réalier-Dumas Maurice (Künstler_in);1895;3;"CHAMPAGNE JULES MUMM & CO.; REIMS";food;champagne;Reims;;49,258329;4,031696
DG2004/780;Roedel (Künstler_in);um 1900;3;"PARIS GAULOIS; JOURNAL HEBDOMADAIRE; Bureaux 35 Rue de l'Arbalète";entertainment;magazine;Paris;35 Rue de l'Arbalète;48,83956;2,346966
DG2003/972;Mucha Alfons Maria (Künstler_in);um 1900;3;"L'art enseigné au peuple par les projections; SOCIÉTÉ POPULAIRE DES BEAUX-ARTS";entertainment;art society;Paris;;48,856614;2,352222
DG2003/1860;Christiansen Hans Heinrich (Künstler_in);1895;1;"HAMBURG - ST. PAULI-TURNVEREIN; TURNHALLENBAU-FEST; CONCERTHAUS - HAMBURG; 1895";entertainment;ball;Hamburg;St Pauli;53,550863;9,969935
DG2004/1672;Hohenstein Adolf (Künstler_in);um 1900;2;"Dover-Ostend Line; Turbine Steamer: Princesse Elisabeth";travel;ship;Dover;;51,128134;1,328708
DG2003/1870;Closs Gustav Adolf (Künstler_in);um 1900;1;"BAD MERGENTHEIM im württembergischen Taubertal; nächst Würzbug und Rothenburg o. d. Tauber; Direkte Bahnverbindungen nach allen Richtugnen über Würzburg-Lauda und Crallsheim.";travel;destination;Bad Mergentheim;;49,488537;9,770416
DG2004/2548;Combaz Gisbert (Künstler_in);1895;3;"A LA TOISON D'OR; EXPOSITIONS PEINTURE, SCULPTURE, ARCHITECTURE, ARTS APPLIQUÉS";entertainment;exhibition;Paris;56 Avenue de la Toison;48,856614;2,352222
DG2003/2649;Cox Kenyon (Künstler_in);1895;2;"SCRIBNER'S; THE LAST QUARTER-CENTURY IN AMERICA";entertainment;magazine;New York City;;40,712784;-74,005941
DG1914/717;Defregger Franz von (Künstler_in);um 1900;1;"Tirol in Wien (Vorarlberg); Rotunde, k.k. Prater";entertainment;etablissement;Vienna;Prater;48,21423;16,402956
DG2003/1872;Deiters Hans (Künstler_in);um 1900;1;"KUNSTSALON LENOBEL; st#ndige Kunstausstellung;  CÖLN, Kreuzgasse 22; gegenüber dem alten Stadt-Theater";entertainment;exhibition;Cologne;Kreuzgasse 22;50,93703;6,95167
DG2004/3790;Moe Louis (Künstler_in);um 1900;9;"SNORRE STURLASSON; A. CHRISTIANSENS KUNSTFORLAG, KRISTIANIA-KIOBENHAVN";entertainment;exhibition;Copenhagen;Kristiana;55,673412;12,596406
DG2003/2339;Stuck Franz von (Künstler_in);um 1900;1;"INTERNATIONALE KUNSTAUSSTELLUNG DES VEREINS BILDENDER KÜNSTLER MÜNCHENS (SECESSION); KGL. KUNSTAUSSTELLUNGSGEBÄUDE";entertainment;exhibition;Munich;;48,136916;11,575994
DG2003/2340;Stuck Franz von (Künstler_in);um 1900;1;"AUSSTELLUNG VON MEISTERWERKEN DER RENAISSANCE AUS PRIVATBESITZ; VERANSTALTET VOM VEREINE BILDENDER KÜNSTLER MÜNCHENS (SECESSION); IM KGL. KUNSTAUSSTELLUNGSGEBÄUDE";entertainment;exhibition;Munich;;48,136916;11,575994
DG2004/621;Fau Fernand (Künstler_in);vor 1895;3;"TABARIN; 58 Rue Pigalle";entertainment;show;Paris;58 Rue Pigalle;48,881295;2,336562
DG2003/1886;Eckenbrecher Themistokles von (Künstler_in);um 1900;1;"NORDDEUTSCHER LLOYD, BREMEN; DOPPELSCHRAUBEN-SCHNELLPOSTDAMPFER ""KAISER WILHELM II.""";travel;ship;Bremen;;53,079296;8,801694
DG2003/1887;Eckenbrecher Themistokles von (Künstler_in);um 1900;1;"Norddeutscher Lloyd, Bremen; D. KAISER WILHELM II.";travel;ship;Bremen;;53,079296;8,801694
DG2003/1888;Eckenbrecher Themistokles von (Künstler_in);um 1900;1;NORDDEUTSCHER LLOYD, BREMEN;travel;ship;Bremen;;53,079296;8,801694
DG2003/165;Egger-Lienz Albin (Künstler_in);um 1900;1;PASSIONSSPIEL ERL - TIROL;entertainment;play;Erl;;47,680838;12,180797
DG2003/1899;Eichrodt Hellmut (Künstler_in);um 1900;1;"KAST & EHINGER G.M.B.H.; Buch- und Steindruck-Farben-Fabrik STUTTGART";household;paint;Stuttgart;;48,775846;9,182932
DG2003/1916;Erdt Hans Rudi (Künstler_in);um 1900;1;Den Berliner Börsen-Courier lesen Mann u. Frau.;entertainment;magazine;Berlin;;52,520007;13,404954
DG2003/1919;Erler Erich (Künstler_in);um 1900;1;"WINTER IN BAYERN; Programm und Auskunft; Fremdenverkehrsverein München";travel;destination;Bavaria;;48,790447;11,497889
DG2004/733;Misti Ferdinand (Künstler_in);1895;3;"Cycles Gladiator; Boul.d Montmartre";travel;bicycle;Paris;Montmartre;48,886193;2,34309
DG2004/612;Feure Georges de (Künstler_in);um 1900;3;"Tous les soirs à 10 heures à la Comédíe Parísíenne; Rue Boudreau; LA LOIE FULLER DANS SA CRÉATION NOUVELLE; SALOMÉ";entertainment;show;Paris;Rue Boudreau;48,872239;2,32917
DG2004/614;Feure Georges de (Künstler_in);um 1900;3;"En vente ches tous les Libraires; PARIS ALMANACH; Édité par SAGOT; illustré par DILLON";entertainment;magazine;Paris;;48,856614;2,352222
DG2004/615;Feure Georges de (Künstler_in);um 1900;3;"LE DIABLOTIN; JOURNAL LITT. ILLUST. Bruxelles…10c, Paris…15c, Rédaction et Administration; 15 Rue Henri Maus Bruxelles";entertainment;magazine;Brussels;Rue Henri Maus 15;50,847716;4,349766
DG2004/623;Fraipont Gustave (Künstler_in);um 1900;3;"CHEMIN DE FER DU NORD; Enghien-les-Bains";travel;destination;Enghien les Bains;;48,970876;2,303485
DG2003/2362;Volz Theodor (Künstler_in);um 1900;1;"Das erste Nachschlagewek der Frauen- und Kinderheilkunde aus der Feder einer prakt. Aerztin;  Die Frau als Hausärztin; Verlag des Süddeutschen Verlags-Instituts Stuttgart";entertainment;book;Stuttgart;;48,775846;9,182932
DG2004/2605;Gaudy Georges (Künstler_in);um 1900;3;"PNEUS SENATZY; 10 Rue de Stephenson; BRUXELLES";entertainment;car race;Brussels;10 Rue de Stephenson;50,844269;4,374849
DG2003/957;Moser Koloman (Künstler_in);um 1900;1;ÖSTERREICHS ILLUSTRIERTE ZEITUNG;entertainment;magazine;Austria;;47,516231;14,550072
DG2003/2660;Gibson Charles Dana (Künstler_in);1895;2;SCRIBNERS FOR JUNE;entertainment;magazine;New York City;;40,712784;-74,005941
DG2003/2664;Guérin Jules (Künstler_in);um 1900;2;"SCRIBNER'S FOR APRIL; ST LOUIS EXPOSITION";entertainment;magazine;St Louis;;38,627003;-90,199404
DG2003/2665;Hallowell George Hawley (Künstler_in);1895;2;"THE ATLANTIC; MONTHLY; JUNE";entertainment;magazine;Massachusetts;;42,407211;-71,382437
DG2004/1905;Hardy Dudley (Künstler_in);1896;2;"THE GEISHA; DALY'S THEATRE; Mr George Edwardes' Company";entertainment;play;London;2 Cranbourn Street;51,511021;-0,129594
DG2003/1111;Richter Robert (Künstler_in);um 1900;1;"MARGARINE KLEEBLATT; VEREINIGTE MARGARINE- & BUTTERFABRIKEN WIEN";food;butter;Vienna;;48,208174;16,373819
DG2003/1976;Heilemann Ernst (Künstler_in);um 1900;1;Kupferberg Gold;food;champagne;Mainz;;49,999001;8,268633
DG2003/2684;McManus Blanche (Künstler_in);1895;2;"THE TRUE MOTHER GOOSE WITH NOTES AND PICTURES BY BLANCHE M. MANUS; LAMSON WOLFFE & CO BOSTON";entertainment;book;Boston;;42,360082;-71,05888
DG2003/2121;Lindenstaedt Hans (Künstler_in);um 1900;1;"Rad-Rennbahn Kurfürstendamm; Grosse  internationale Ringkämpfe; Grosser Preis von Berlin 12000 Mark Preise; vom 16.Mai ab täglich bei jeder Witterung.";entertainment;fights;Berlin;Kurfürstendamm;52,500294;13,310705
DG2004/3750;Holst Roland R. (Künstler_in);um 1900;2;"IDEAL HOME EXHIBITION; HOLLAND SECTION; LIST OF ARTISTS";entertainment;exhibition;Holland;;52,132633;5,291266
DG2003/1095;Reckziegel Anton (Künstler_in);um 1900;1;"Berner Oberland, Niesen-Kulm 2367m.; NIESEN-BAHN";travel;train;Niesen;;46,6462;7,65239
DG2003/905;Laskowski Francois (Künstler_in);1895;3;EXPOSITION RÉTROSPECTIVE ALSACIENNE ET LORRAINE, PAVILLON DE L'ORANGERIE, STRASBOURG, 1895;entertainment;exhibition;Strassburg;;48,580786;7,745401
DG2004/1119;Vallet Louis (Künstler_in);um 1900;3;"FÊTE DES HUMORISTES; CASINO DE PARIS";entertainment;ball;Paris;;48,856614;2,352222
DG2004/1124;Veber Jean (Künstler_in);um 1900;3;"Gottfried GALSTON; BACH, BRAHMS, LISZT, CHOPIN; SALLE ERARD, 13 Rue du Mail";entertainment;concert;Paris;13 Rue du Mail;48,866758;2,342218
DG2004/774;Robbe Manuel (Künstler_in);1895;3;"L'ECLATANTE; LAMPE À PÉTROLE SANS MÊCHE; 36 & 38 Rue de Chabrol";household;petrol lamp;Paris;38 Rue de Chabrol;48,877072;2,35207
DGNF8989/1;Toulouse-Lautrec Henri de (Künstler_in);1895;3;La Passagère du 54 - Promenade en yacht. Salon des Cent - Exposition International d'affiches;entertainment;exhibition;Paris;31 Rue Bonaparte;48,85494;2,333942
DG2003/1224;Styka Jan (Künstler_in);um 1900;3;"LE MARTYRE DES CHRÉTIENS AU PALAIS DE NÉRON PAR JAN STYKA; PALAIS DE GLACE; CHAMPS-ELYSÉES";entertainment;play;Paris;Champs-Elysées;48,87296;2,297853
DG2004/718;Moreau-Nélaton Adolphe Étienne (Künstler_in);1895;3;"Les ARTS de la FEMME; 2ème EXPOSITION; PALAIS DE L'INDUSTRIE";entertainment;exhibition;Paris;Champs-Elysées;48,87296;2,297853
DG2004/1100;Steinlen Théophile Alexandre (Künstler_in);um 1900;1;"KALODONT; Anerkannt bestse Zahnputzmittel";household;tooth paste;Vienna;;48,208174;16,373819
DG2004/778;Rochegrosse Georges (Künstler_in);um 1900;3;"THÉÂTRE NATIONAL DE L'OPÉRA COMIQUE; LOUISE; Roman musical en 4 actes de Gustave Charpentier";entertainment;play;Paris;Place Boieldieu;48,870817;2,337444
DG2004/795/2;Sinet André (Künstler_in);um 1900;3;"Yvette Guilbert; tous les soirs; a 10 heures; Imp. Èlile Lévy, Rue de Petits-Champs 36, Paris";entertainment;show;Paris;Rue de Petits-Champs 36;48,867169;2,33557
DG2004/2618;Lynen Amadée (Künstler_in);1895;3;"Fédération Belge des S.tés D'AVIRON; OSTENDE - SEPTEMBRE 1895; CHAMPIONNATS D'EUROPE";entertainment;rowing competition;Ostende;;51,21543;2,928656
DG2004/793;Simonidy Michel (Künstler_in);um 1900;3;LE FIGARO;entertainment;magazine;Paris;;48,856614;2,352222
DG2004/794;Simonidy Michel (Künstler_in);um 1900;3;LE FIGARO;entertainment;magazine;Paris;;48,856614;2,352222
DG2004/760;Le Petit Alfred (Künstler_in);1895;3;"1ère EXPOSITION; ALFRED LE PETIT; du 18 au 30 avril 1895; Galerie Bernheim jeune";entertainment;exhibition;Paris;8 Rue Laffitte;48,872095;2,337477
DG2004/1675;Mataloni Giovanni (Künstler_in);1895;5;"SOCIETÁ ANONIMA PER LA INCANDESCENZA A GAS; BREVETTO AUER ECONOMIA 50%";household;gas;Rome;;41,90251;12,496221
DG2003/464;Juch Ernst (Künstler_in);1895;1;"Ascher-Mittwoch, den 27. Februar 1895; LUMPEN-BALL; in den Sofien-Sälen";entertainment;ball;Vienna;;48,208174;16,373819
DG2003/2063;Kalckreuth Leopold Karl Walter von Graf (Künstler_in);um 1900;1;"FAHRRADWERKE FREYA; MÜNCHEN";travel;bicycle;Munich;;48,136916;11,575994
DG2003/2060/1;Kaulbach Hermann (Künstler_in);um 1900;4;Gyermekeknek legkedvesebb a Kathreiner ;food;malt coffee ;Munich;;48,136916;11,575994
DG2003/2671;Kendall William Sergeant (Künstler_in);um 1900;2;CHARLES DANA GIBSON IS ONE OF THE ILLUSTRATORS IN THIS MONTHS SCRIBNERS;entertainment;magazine;New York City;;40,712784;-74,005941
DG2004/1443;Kirchner Raphael (Künstler_in);um 1900;1;"MIGOTTI & CIE. WIEN; AMERIKANISCHE FAHRRÄDER";travel;bicycle;Vienna;;48,208174;16,373819
DG2003/1030;Pick Rudolf (Künstler_in);um 1900;1;"K.K. priv. Carltheater; Geisha";entertainment;play;Vienna;Praterstraße 31;48,215118;16,383609
DG2003/1031;Pick Rudolf (Künstler_in);um 1900;1;"WEIHNACHTSAUSSTELLUNG DES BOSNISCHEN KUNSTGEWERBES; I., Hegelgasse 6";entertainment;exhibition;Vienna;Hegelgasse 6;48,204189;16,375917
DG2003/1035/1;Pick Rudolf (Künstler_in);um 1900;1;"BOSNISCHE WEIHNACHTSAUSSTELLUNG; I., Hegelgasse 6 (oberer Teil)";entertainment;exhibition;Vienna;Hegelgasse 6;48,204189;16,375917
DG2004/758;Paul Hermann (Künstler_in);1895;3;"SALON DES CENT; JANVIER 1895";entertainment;exhibition;Paris;31 Rue Bonaparte;48,85494;2,333942
DG2004/3767;Thorn-Prikker Jan (Künstler_in);um 1900;3;REVUE BIMESTRIELLE POUR L'ART APPLIQUÉ;entertainment;magazine;Harlem;Kenaupark 9;52,38755;4,634127
DG2004/1674;Laskoff Franz (Künstler_in);um 1900;5;"L'ENTRATA DI CRISTO; IN GERUSALEMME; oratorio di Don Lorenzo Perosi G. Ricordi / C. Editori";entertainment;concert;Rome;;41,90251;12,496221
DG2003/2097;Lebrecht Georg (Künstler_in);um 1900;1;"Stuttgart; Auskunftstelle des Vereins für Fremdenverkehr im großen Bazar";travel;destination;Stuttgart;;48,775846;9,182932
DG2003/910;Lefler Heinrich (Künstler_in);um 1900;1;"DIE HÖLLE, THEATER UND CABARET; Direction L. u. S. Natzler; VI. Magdalenenstrasse No.8, im Gebäude des K.K. Priv.Tehaters a/d Wien; Beginn 9 Uhr Abends";entertainment;play;Vienna;Magdalenenstrasse 8;48,196334;16,354609
DG2004/795/1;Sinet André (Künstler_in);um 1900;3;Yvette Guilbert;entertainment;show;Paris;Rue de Petits-Champs 36;48,867169;2,33557
DG2004/1442;Liberali Giulio Angelo (Künstler_in);um 1900;1;"PAPRIKA SCHLESINGER; Wien 1. Wallfischgasse 2; Anerkannt beste Schuhmarke";household;shoes;Vienna;Wallfischgasse 2;48,203391;16,370685
DG2003/2680;McManus Blanche (Künstler_in);1895;2;SCRIBNER'S FICTION NUMBER;entertainment;magazine;New York City;;40,712784;-74,005941
DG2003/2386;Wiemann Ernst (Künstler_in);um 1900;2;"HUPFELD; PHONOLISZT PIANOS; ATLANTIC; HELIOS ORCHESTER";entertainment;pianos;Leipzig;;51,339695;12,373075
DG2003/975;Mucha Alfons Maria (Künstler_in);um 1900;3;"IMPRIMERIE CASSAN FILS; FONDEE EN 1851; Impresions de luxe";luxury;printing;Toulouse;;43,604652;1,444209
DG2003/1742;Oliva Viktor (Künstler_in);um 1900;6;"ZLATÁ PRAHA; velký obrazový týdenník pro zábavu a poucení; ctvrtletné 5 korun postou k 5.75; sesity 14 denní po 80 hal;";entertainment;magazine;Prague;;50,084089;14,423677
DG2003/2689;Penfield Edward (Künstler_in);1894;2;"HARPER'S; MARCH 1894";entertainment;magazine;New York City;Broadway;40,81242;-73,960534
DG2003/2691;Penfield Edward (Künstler_in);1895;2;"HARPER'S; FEBRUARY 1895";entertainment;magazine;New York City;Broadway;40,81242;-73,960534
DG2003/2698;Penfield Edward (Künstler_in);1895;2;HARPER'S OCTOBER;entertainment;magazine;New York City;Broadway;40,81242;-73,960534
DG2003/2699;Penfield Edward (Künstler_in);1895;2;HARPER'S NOVEMBER;entertainment;magazine;New York City;Broadway;40,81242;-73,960534
DG2003/2700;Penfield Edward (Künstler_in);1895;2;"PEOPLE WE PASS; Stories of Life amon the Masses of New York City; By Julian Ralph / Illustrated; Harper & Brothers Publishers";entertainment;magazine;New York City;;40,712784;-74,005941
DG2003/2805;Powers Hiram (Künstler_in);1895;2;"M'LLE NEW YORK; Fortnightly, 10 cents";entertainment;magazine;New York City;;40,712784;-74,005941
DG2003/1073/1;Ranzenhofer Emil (Künstler_in);1900;1;"Musikvereinssäle; Samstag 24 Februar 1900; Redoute; veranstaltet vond en Mitgliedern des K.K. Hofoperntheaters; Ball-Musik";entertainment;ball;Vienna;;48,208174;16,373819
DG2003/1075;Ranzenhofer Emil (Künstler_in);um 1900;1;"Sauerstoff zu Heilzwecken; nach Methoden der hervorragendsten ärztlichen Autoritäten Glänzender Heilerfolge bei Kehlkopf-Lungen-Herzleiden, Asthma un dneurasthenischen Beschwerden; Ambulatorische Behandlung unter specialärztlicher Leitung; Institut für Sauerstoff-Therapie, Wien VIII., Kochgasse 13";entertainment;spa;Vienna;Kochgasse 13;48,213056;16,34938
DG2003/1076/1;Ranzenhofer Emil (Künstler_in);1900;1;"VENEDIG IN WIEN;  Mittwoch 2. Mai; Abends 6 Uhr; Eröffnung der diesjährigen Saison (oberer Teil)";entertainment;show;Vienna;Prater;48,21423;16,402956
DG2003/1084;Ranzenhofer Emil (Künstler_in);um 1900;1;"PERMANENTE AUSSTELLUNG; von seltenen Büchern; kostbaren Manuscripten; Aquaerllen Kupferstichen und Autographen; im KUNSTANTIQUARIAT GILHOFER & RANSCHBURG; WIEN I., BOGNERGASSE 2";entertainment;exhibition;Vienna;Bognergasse 2;48,209908;16,368834
DG2003/1086;Ranzenhofer Emil (Künstler_in);um 1900;1;"AMERICAN SCENIC RAILWAY; Sommer-Etablissement VENEDIG, K. K. PRATER";entertainment;etablissement;Vienna;Prater;48,21423;16,402956
DG2003/2807;Reed Ethel (Künstler_in);1895;2;"Albert Morris Bagby's NEW NOVEL; MISS TRÄUMEREI; LAMSON, WOLFFE & CO., BOSTON";entertainment;novel;Boston;Beacon Street;42,341483;-71,124384
DG2003/2808;Reed Ethel (Künstler_in);1895;2;THE HOUSE OF THE TREES and other Poems BY ETHELWYN WETHERALD;entertainment;poetry;Boston;Beacon Street;42,341483;-71,124384
DG2003/1406;Zasche Theodor (Künstler_in);um 1900;1;"R. LECHNER (WILH. MÜLLER); BESTE PHOTOGRAPHISCHE APPARATE UND BEDARFS-ARTIKEL; K. u. K. HOFMANUFACTUR FÜR PHOTOGRAPHIE; Wien I, Graben 31";luxury;cameras;Vienna;Graben 31;48,20832;16,371144
DG2004/771;Renard Marius (Künstler_in);um 1900;3;"BRASSERIE DU BOCAGE; ADOLPHE DONAT; Bière et liqueurs; HYON-LEZ-MONS";food;alcohol;Mons;;50,454241;3,956659
DG2004/1926;Reynolds Warwick (Künstler_in);um 1900;5;"EXPLOSIVOS; Dinamita gelignita; gelatina explosiva; NOBEL - GLASGOW";household;explosives;Glasgow;;55,864237;-4,251806
DG2003/2813;Rhead Louis John (Künstler_in);1895;2;"THE BOOKMAN; CHRISTMAS NUMBER 1895; Dodd Mead / Company, 149 5th Ave. NY";entertainment;book;New York City;;40,712784;-74,005941
DG2004/1681;Roda Leonardo (Künstler_in);um 1900;5;"VINO-VERMOUTH; F. CINZANO E C.IA; TORINO";food;alcohol;Torino;;45,070312;7,686857
DG2004/785;Roullet Gaston (Künstler_in);1895;3;"SALON DES CENT; GASTON ROULLET du 8 au 28 Février 1895; Entrée: UN Franc; 31. Rue Bonaparte";entertainment;exhibition;Paris;31 Rue Bonaparte;48,85494;2,333942
DG2003/1173;Stachiewicz Peter (Künstler_in);um 1900;11;"IWONICZ; zaklad zdrojowo kapielowy i klimatyczny";travel;destination;Iwonicz;;49,60345;21,799598
DG2004/3801;Schmidt Alfred (Künstler_in);um 1900;9;"Hver 8 Dag; gyldendalske boghandel";entertainment;magazine;Copenhagen;;55,676097;12,568337
DG2004/1441;Sieben Gottfried (Künstler_in);um 1900;1;FIUMANER CACAO UND CHOCOLADE;food;chocolate;Rijeka;;45,327063;14,442176
DG2003/1257;Veith Eduard (Künstler_in);um 1900;1;"Oel-Niederlage; JOS. & EM. BRATMANN. ""ZUM OELBAUM"" Wien, I. Tegetthoffstrasse 1-3, vorm Schwarzenbergpalais am Neuen Markt; Echte Oliven-Tafel-Oele";food;olive oil;Vienna;Tegetthoffstrasse 1;48,205293;16,370056
DG2003/2338;Stuck Franz von (Künstler_in);um 1900;1;"WELTGESCHICHTE; ULLSTEIN & CO., BERLIN";entertainment;book;Berlin;;52,520007;13,404954
DG2003/2355;Unger Hans Carl Friedrich (Künstler_in);um 1900;1;"WEIHNACHTSAUSSTELLUNG P. H. BEYER UND SOHN; Schul-Straße 8; Gerahmte Bilder, Kunstgew. Arbeiten;";entertainment;exhibition;Leipzig;;51,339695;12,373075
DG2004/1120;Vallotton Félix (Künstler_in);um 1900;3;"ED. SAGOT; 18 rue Guénégaud, Paris";entertainment;etablissement;Paris;18 Rue Guénégaud;48,855421;2,337827
DG2003/2406;Zietara Walenty (Künstler_in);um 1900;1;Verkaufsstelle von garantiert naturreinem Blüten-Schleuder-Honig der Firma Joseph Gautsch München;food;honey;Munich;;48,136916;11,575994
DG2003/1300;Zasche Theodor (Künstler_in);um 1900;1;"BIRD MILLMANN & CO; DER TEMPERAMENTVOLLE KOBOLD AUS NEW-YORK";entertainment;show;New York City;;40,712784;-74,005941
DG2003/1400;Zasche Theodor (Künstler_in);um 1900;1;"PÔLE-NORD EISLAUFPLATZ; Concert: Sonn- und Feiertag; HIETZINGER COTTAGE XIII, Elsslergasse 2, Saisonkarten Fi. 7, Familienkartne 15; Leopold Frey, Gustav Hügel.";entertainment;ice skating;Vienna;Elsslergasse 2;48,182887;16,288541
DG2003/1402;Zasche Theodor (Künstler_in);um 1900;1;"WIENER FREIWILLIGE RETTUNGSGESELLSCHAFT; DIE GLASHÄUSER DES FREIHERRN ALFONS VON ROTHSCHILD AUF DER HOHEN WARTE";entertainment;exhibition;Vienna;Hohe Warte;48,249444;16,357778
DGNF7555;Zasche Theodor (Künstler_in);um 1900;1;"IX. Nussdorferstrasse 24; Täglich 8 Uhr Abends; COLOSSEUM; Amelia Stone u.a.";entertainment;show;Vienna;Nussdorferstrasse 4;48,22254;16,35359
DG2003/2389;Witzel Josef Rudolf (Künstler_in);um 1900;1;"JOHANN ZEHME, MÜNCHEN; KGL. BAYER. HOF-HUTFABRIK";luxury;hats;Munich;;48,136916;11,575994
DG2003/1403;Zasche Theodor (Künstler_in);um 1900;1;"Was jeder will!; UNDERWOOD; WIEN - STEPHANSPLATZ";luxury;typewriter;Vienna;Stephansplatz;48,208847;16,373473
DG2004/1117;Abel-Truchet Louis (Künstler_in);1896;3;"TATTERSALL FRANCAIS; 1896";entertainment;exhibition;Paris;24 Rue Beaujon;48,875197;2,299363
DG2004/2677;Anonym (Künstler_in);nach 1896;3;"Le ""Petit Belge"" aux Electeurs; LE CENTIME DU PÉQUET; Les Liberaux en 1883, out majoé les droits sur l'alcol sans opérer aucune réduction sur les autres impots. Les radico-socialistes out déposé au Sénat, le 26 mars 1896, un projet de loi portant à 2 francs la premiéreannée, et à trois francs au bout de quatre ans, le litre de genievre.";politics;poverty;Belgium;;50,503887;4,469936
DG2004/2696;Anonym (Künstler_in);1896;3;Elections Législatives du 5 Juillet 1896 DANS L'ARRONDISSEMENT DE NAMUR;politics;election;Namur;;50,467388;4,871985
